"product_id","category","sub_category","product_name"
OFF-LA-10004062,Office Supplies,Labels,"Hon Removable Labels, 5000 Label Set"
OFF-BI-10002715,Office Supplies,Binders,"Avery Index Tab, Clear"
FUR-BO-10003631,Furniture,Bookcases,"Safco Stackable Bookrack, Mobile"
OFF-AP-10004665,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, Red"
OFF-LA-10004894,Office Supplies,Labels,"Hon Shipping Labels, Alphabetical"
TEC-CO-10002150,Technology,Copiers,"Canon Fax and Copier, Digital"
TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive
FUR-TA-10002088,Furniture,Tables,"Barricks Coffee Table, Adjustable Height"
OFF-AR-10002260,Office Supplies,Art,"Boston Pens, Blue"
FUR-ELD-10003843,Furniture,Furnishings,"Eldon Photo Frame, Black"
TEC-AC-10004813,Technology,Accessories,"SanDisk Keyboard, Bluetooth"
FUR-BO-10003106,Furniture,Bookcases,"Sauder Corner Shelving, Metal"
OFF-AR-10000319,Office Supplies,Art,"Binney & Smith Canvas, Fluorescent"
OFF-BOS-10000577,Office Supplies,Art,"Boston Highlighters, Blue"
FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48"""
OFF-PA-10003884,Office Supplies,Paper,"Eaton Message Books, Multicolor"
OFF-AME-10003167,Office Supplies,Envelopes,"Ames Clasp Envelope, Recycled"
FUR-CH-10002727,Furniture,Chairs,"SAFCO Bag Chairs, Set of Two"
FUR-BO-10000087,Furniture,Bookcases,"Sauder Corner Shelving, Pine"
OFF-SU-10004727,Office Supplies,Supplies,"Stiletto Letter Opener, Easy Grip"
OFF-EN-10000031,Office Supplies,Envelopes,"Ames Peel and Seal, Security-Tint"
FUR-DAN-10004940,Furniture,Bookcases,"Dania Classic Bookcase, Metal"
OFF-ACM-10000570,Office Supplies,Supplies,"Acme Letter Opener, High Speed"
TEC-AC-10001295,Technology,Accessories,"Memorex Memory Card, Bluetooth"
FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair
OFF-SU-10003277,Office Supplies,Supplies,"Elite Ruler, Serrated"
TEC-PH-10003572,Technology,Phones,"Apple Office Telephone, VoIP"
OFF-ST-10002343,Office Supplies,Storage,"Smead Trays, Blue"
FUR-BO-10004806,Furniture,Bookcases,"Safco Corner Shelving, Traditional"
OFF-EN-10000352,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, Recycled"
OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal
FUR-TA-10001272,Furniture,Tables,"Barricks Training Table, Fully Assembled"
OFF-EN-10002613,Office Supplies,Envelopes,"Ames Clasp Envelope, Security-Tint"
TEC-AC-10003857,Technology,Accessories,"Memorex Keyboard, Programmable"
TEC-CAN-10002879,Technology,Copiers,"Canon Copy Machine, High-Speed"
TEC-HEW-10003695,Technology,Copiers,"Hewlett Wireless Fax, Digital"
FUR-BO-10001255,Furniture,Bookcases,"Ikea Library with Doors, Mobile"
OFF-AR-10000179,Office Supplies,Art,"Binney & Smith Canvas, Easy-Erase"
TEC-MA-10002771,Technology,Machines,"StarTech Inkjet, White"
FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables
TEC-CO-10000135,Technology,Copiers,"HP Wireless Fax, High-Speed"
OFF-ELI-10003179,Office Supplies,Supplies,"Elite Scissors, High Speed"
FUR-ADV-10004971,Furniture,Furnishings,"Advantus Door Stop, Erganomic"
OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes
FUR-BO-10002510,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Traditional"
OFF-AP-10001587,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, Silver"
FUR-TA-10000490,Furniture,Tables,"Lesro Training Table, with Bottom Storage"
TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier
FUR-BO-10000699,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Traditional"
TEC-MA-10002029,Technology,Machines,"StarTech Receipt Printer, Durable"
OFF-PA-10001204,Office Supplies,Paper,Xerox 1972
FUR-TA-10004154,Furniture,Tables,"Lesro Round Table, Adjustable Height"
FUR-CH-10002053,Furniture,Chairs,"Novimex Chairmat, Set of Two"
OFF-PA-10003550,Office Supplies,Paper,"Eaton Cards & Envelopes, Recycled"
TEC-SAN-10004999,Technology,Accessories,"SanDisk Flash Drive, Programmable"
OFF-BI-10001312,Office Supplies,Binders,"Cardinal 3-Hole Punch, Clear"
OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes
TEC-MA-10002729,Technology,Machines,"StarTech Receipt Printer, Red"
FUR-FU-10003622,Furniture,Furnishings,"Tenex Light Bulb, Erganomic"
OFF-ST-10003286,Office Supplies,Storage,"Rogers Lockers, Wire Frame"
FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table
FUR-CH-10001802,Furniture,Chairs,"Novimex Rocking Chair, Black"
OFF-BI-10002627,Office Supplies,Binders,"Avery Binder Covers, Economy"
OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers
OFF-PA-10002771,Office Supplies,Paper,"Xerox Computer Printout Paper, Premium"
OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders
OFF-EN-10003999,Office Supplies,Envelopes,"Cameo Peel and Seal, with clear poly window"
TEC-MA-10002264,Technology,Machines,"Panasonic Printer, Durable"
OFF-ST-10002399,Office Supplies,Storage,"Tenex Folders, Single Width"
TEC-CO-10002504,Technology,Copiers,"Brother Copy Machine, Laser"
OFF-AR-10000124,Office Supplies,Art,"Binney & Smith Highlighters, Fluorescent"
FUR-TA-10000971,Furniture,Tables,"Bevis Training Table, Rectangular"
OFF-CUI-10002413,Office Supplies,Appliances,"Cuisinart Coffee Grinder, Black"
OFF-PA-10003657,Office Supplies,Paper,Xerox 1927
TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder
TEC-NOK-10002555,Technology,Phones,"Nokia Audio Dock, VoIP"
OFF-ACM-10004895,Office Supplies,Supplies,"Acme Scissors, Easy Grip"
FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray"
TEC-SAM-10004785,Technology,Phones,"Samsung Smart Phone, with Caller ID"
TEC-PH-10000730,Technology,Phones,"Samsung Office Telephone, VoIP"
FUR-SAF-10003469,Furniture,Bookcases,"Safco Classic Bookcase, Traditional"
OFF-FA-10001651,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Bulk Pack"
OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""
TEC-SHA-10004083,Technology,Copiers,"Sharp Fax and Copier, Laser"
OFF-SU-10002379,Office Supplies,Supplies,"Fiskars Letter Opener, High Speed"
OFF-AR-10003085,Office Supplies,Art,"Stanley Markers, Easy-Erase"
TEC-MA-10003796,Technology,Machines,"Konica Calculator, Durable"
FUR-FU-10000069,Furniture,Furnishings,"Tenex Door Stop, Durable"
OFF-AR-10001654,Office Supplies,Art,"Stanley Highlighters, Fluorescent"
OFF-EAT-10003702,Office Supplies,Paper,"Eaton Note Cards, Premium"
OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings
TEC-PH-10004509,Technology,Phones,"Nokia Audio Dock, Cordless"
OFF-EN-10004956,Office Supplies,Envelopes,"Kraft Manila Envelope, with clear poly window"
FUR-CH-10001975,Furniture,Chairs,"Hon Swivel Stool, Red"
OFF-LA-10004280,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Alphabetical"
OFF-FA-10001026,Office Supplies,Fasteners,"Stockwell Staples, Metal"
FUR-BO-10001585,Furniture,Bookcases,"Ikea Floating Shelf Set, Traditional"
FUR-CH-10002417,Furniture,Chairs,"Hon Rocking Chair, Red"
OFF-LA-10001831,Office Supplies,Labels,"Harbour Creations Shipping Labels, Adjustable"
FUR-BO-10002981,Furniture,Bookcases,"Sauder Stackable Bookrack, Traditional"
OFF-ACC-10001703,Office Supplies,Binders,"Acco Binder, Recycled"
OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets"
TEC-CO-10003541,Technology,Copiers,"HP Copy Machine, Color"
OFF-LA-10004559,Office Supplies,Labels,Avery 49
OFF-AP-10002998,Office Supplies,Appliances,"KitchenAid Microwave, Red"
TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black
FUR-BUS-10004854,Furniture,Bookcases,"Bush Floating Shelf Set, Pine"
TEC-MA-10000366,Technology,Machines,"Epson Card Printer, Red"
OFF-LA-10001170,Office Supplies,Labels,"Harbour Creations Color Coded Labels, 5000 Label Set"
OFF-ST-10001026,Office Supplies,Storage,"Fellowes Trays, Single Width"
OFF-ST-10000505,Office Supplies,Storage,"Fellowes File Cart, Blue"
FUR-FU-10001541,Furniture,Furnishings,"Tenex Photo Frame, Black"
OFF-LA-10000495,Office Supplies,Labels,"Hon Round Labels, Laser Printer Compatible"
OFF-EN-10003352,Office Supplies,Envelopes,"Kraft Manila Envelope, with clear poly window"
FUR-NOV-10003257,Furniture,Chairs,"Novimex Chairmat, Adjustable"
OFF-PA-10003878,Office Supplies,Paper,"Enermax Cards & Envelopes, Premium"
OFF-EN-10002008,Office Supplies,Envelopes,"Cameo Mailers, Recycled"
OFF-FA-10002358,Office Supplies,Fasteners,"Accos Push Pins, 12 Pack"
TEC-CO-10003262,Technology,Copiers,"HP Wireless Fax, Laser"
FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock"
OFF-LA-10002364,Office Supplies,Labels,"Smead Shipping Labels, Alphabetical"
FUR-CH-10003841,Furniture,Chairs,"Harbour Creations Swivel Stool, Black"
OFF-AP-10002364,Office Supplies,Appliances,"KitchenAid Toaster, Black"
OFF-KLE-10001317,Office Supplies,Supplies,"Kleencut Ruler, Easy Grip"
OFF-LA-10000685,Office Supplies,Labels,"Avery Shipping Labels, Laser Printer Compatible"
FUR-TA-10003405,Furniture,Tables,"Lesro Computer Table, Adjustable Height"
OFF-EN-10002757,Office Supplies,Envelopes,"Ames Interoffice Envelope, Security-Tint"
OFF-ACM-10003715,Office Supplies,Supplies,"Acme Shears, Serrated"
TEC-AC-10003951,Technology,Accessories,"Belkin Mouse, Bluetooth"
TEC-CO-10001937,Technology,Copiers,"Brother Fax and Copier, High-Speed"
TEC-LOG-10001482,Technology,Accessories,"Logitech Keyboard, Erganomic"
OFF-HON-10003538,Office Supplies,Labels,"Hon File Folder Labels, 5000 Label Set"
OFF-LA-10003290,Office Supplies,Labels,"Hon Round Labels, Adjustable"
OFF-ELI-10001705,Office Supplies,Supplies,"Elite Trimmer, Steel"
OFF-SU-10003556,Office Supplies,Supplies,"Fiskars Trimmer, Easy Grip"
OFF-TEN-10004270,Office Supplies,Storage,"Tenex File Cart, Single Width"
TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone
TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset
TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack"
OFF-FA-10002247,Office Supplies,Fasteners,"OIC Paper Clips, Bulk Pack"
OFF-STO-10002803,Office Supplies,Fasteners,"Stockwell Clamps, 12 Pack"
TEC-MA-10000379,Technology,Machines,"Okidata Phone, Wireless"
OFF-EN-10001712,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Set of 50"
OFF-AP-10004711,Office Supplies,Appliances,"Breville Refrigerator, Silver"
OFF-AP-10004937,Office Supplies,Appliances,"Hoover Microwave, White"
OFF-EN-10003885,Office Supplies,Envelopes,"Ames Interoffice Envelope, Set of 50"
FUR-CH-10001282,Furniture,Chairs,"Hon Bag Chairs, Adjustable"
OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener
OFF-EN-10004547,Office Supplies,Envelopes,"Ames Business Envelopes, Security-Tint"
OFF-PA-10000061,Office Supplies,Paper,Xerox 205
OFF-AP-10003621,Office Supplies,Appliances,"KitchenAid Refrigerator, Red"
OFF-SU-10003173,Office Supplies,Supplies,"Acme Ruler, Serrated"
TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black
OFF-PA-10001283,Office Supplies,Paper,"Green Bar Parchment Paper, Premium"
OFF-LA-10002272,Office Supplies,Labels,"Smead File Folder Labels, Alphabetical"
OFF-FA-10002815,Office Supplies,Fasteners,Staples
OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book"
OFF-AP-10001931,Office Supplies,Appliances,"Hoover Blender, Black"
TEC-MA-10000964,Technology,Machines,"Okidata Calculator, Red"
TEC-MA-10004975,Technology,Machines,"Konica Calculator, White"
OFF-SU-10002337,Office Supplies,Supplies,"Elite Trimmer, High Speed"
TEC-MA-10001752,Technology,Machines,"Konica Printer, Durable"
FUR-BUS-10004622,Furniture,Bookcases,"Bush Corner Shelving, Pine"
OFF-BRE-10003295,Office Supplies,Appliances,"Breville Microwave, Red"
TEC-CO-10003307,Technology,Copiers,"Hewlett Fax and Copier, Digital"
OFF-BIC-10002403,Office Supplies,Art,"BIC Sketch Pad, Easy-Erase"
OFF-FA-10004186,Office Supplies,Fasteners,"Advantus Thumb Tacks, Bulk Pack"
OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2"""
FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle"
OFF-AP-10004140,Office Supplies,Appliances,"Breville Stove, Silver"
FUR-FU-10000907,Furniture,Furnishings,"Eldon Clock, Duo Pack"
TEC-MA-10004584,Technology,Machines,"Epson Calculator, Wireless"
OFF-PA-10002930,Office Supplies,Paper,"SanDisk Cards & Envelopes, Premium"
FUR-CH-10004309,Furniture,Chairs,"SAFCO Steel Folding Chair, Adjustable"
TEC-APP-10003032,Technology,Phones,"Apple Audio Dock, Cordless"
OFF-BRE-10003081,Office Supplies,Appliances,"Breville Coffee Grinder, Black"
TEC-PH-10000810,Technology,Phones,"Nokia Headset, VoIP"
OFF-EAT-10002674,Office Supplies,Paper,"Eaton Memo Slips, Multicolor"
OFF-PA-10000108,Office Supplies,Paper,"Green Bar Parchment Paper, 8.5 x 11"
TEC-CO-10001703,Technology,Copiers,"Brother Copy Machine, Laser"
TEC-MA-10003441,Technology,Machines,"Okidata Inkjet, Wireless"
TEC-MA-10003404,Technology,Machines,"Konica Card Printer, Durable"
TEC-MA-10003682,Technology,Machines,"Panasonic Phone, White"
TEC-LOG-10002218,Technology,Accessories,"Logitech Numeric Keypad, USB"
OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box"
OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector
OFF-KIT-10001040,Office Supplies,Appliances,"KitchenAid Coffee Grinder, Black"
TEC-MA-10004929,Technology,Machines,"Panasonic Printer, White"
TEC-PH-10004297,Technology,Phones,"Motorola Speaker Phone, Full Size"
OFF-AR-10000465,Office Supplies,Art,"Sanford Markers, Blue"
FUR-CH-10004089,Furniture,Chairs,"Harbour Creations Bag Chairs, Set of Two"
OFF-BI-10003705,Office Supplies,Binders,"Wilson Jones Binding Machine, Recycled"
OFF-AR-10000751,Office Supplies,Art,"Boston Highlighters, Fluorescent"
OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart
OFF-EN-10002122,Office Supplies,Envelopes,"Jiffy Mailers, with clear poly window"
OFF-PA-10001497,Office Supplies,Paper,"Xerox Note Cards, 8.5 x 11"
OFF-PA-10003739,Office Supplies,Paper,Xerox 1969
OFF-AR-10004559,Office Supplies,Art,"Stanley Pencil Sharpener, Easy-Erase"
FUR-CH-10000025,Furniture,Chairs,"Office Star Rocking Chair, Set of Two"
OFF-ST-10004857,Office Supplies,Storage,"Smead Folders, Single Width"
OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers
OFF-ST-10004296,Office Supplies,Storage,"Smead Folders, Industrial"
OFF-AR-10003532,Office Supplies,Art,"BIC Pencil Sharpener, Easy-Erase"
TEC-PH-10002641,Technology,Phones,"Motorola Office Telephone, Full Size"
FUR-BO-10000636,Furniture,Bookcases,"Dania Floating Shelf Set, Metal"
OFF-HAM-10000312,Office Supplies,Appliances,"Hamilton Beach Refrigerator, Red"
OFF-FA-10004687,Office Supplies,Fasteners,"Advantus Thumb Tacks, Bulk Pack"
OFF-JIF-10002184,Office Supplies,Envelopes,"Jiffy Business Envelopes, Recycled"
FUR-FU-10001194,Furniture,Furnishings,"Rubbermaid Light Bulb, Duo Pack"
OFF-CUI-10003993,Office Supplies,Appliances,"Cuisinart Microwave, Red"
TEC-NOK-10001319,Technology,Phones,"Nokia Headset, Full Size"
FUR-CH-10001914,Furniture,Chairs,"Harbour Creations Bag Chairs, Black"
OFF-BI-10002799,Office Supplies,Binders,"Acco Binder Covers, Recycled"
OFF-PA-10001818,Office Supplies,Paper,"Green Bar Note Cards, Multicolor"
OFF-ST-10002763,Office Supplies,Storage,"Fellowes Lockers, Wire Frame"
OFF-FA-10004587,Office Supplies,Fasteners,"Advantus Rubber Bands, 12 Pack"
OFF-CUI-10004428,Office Supplies,Appliances,"Cuisinart Coffee Grinder, White"
OFF-AR-10002605,Office Supplies,Art,"Sanford Sketch Pad, Fluorescent"
OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black"
OFF-LA-10000322,Office Supplies,Labels,"Smead Round Labels, Laser Printer Compatible"
OFF-PA-10004990,Office Supplies,Paper,"Xerox Note Cards, Recycled"
OFF-ST-10000355,Office Supplies,Storage,"Eldon Box, Wire Frame"
FUR-FU-10002838,Furniture,Furnishings,"Advantus Frame, Black"
TEC-PH-10003560,Technology,Phones,"Cisco Audio Dock, Cordless"
OFF-EN-10003422,Office Supplies,Envelopes,"Kraft Peel and Seal, Recycled"
OFF-FA-10004839,Office Supplies,Fasteners,"Accos Clamps, Metal"
OFF-BI-10000928,Office Supplies,Binders,"Ibico Binder, Clear"
TEC-AC-10002110,Technology,Accessories,"Memorex Mouse, Programmable"
FUR-FU-10001078,Furniture,Furnishings,"Advantus Clock, Durable"
TEC-MA-10000742,Technology,Machines,"Konica Inkjet, White"
FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock"
OFF-AR-10004219,Office Supplies,Art,"Sanford Pencil Sharpener, Easy-Erase"
FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony"
FUR-FU-10000556,Furniture,Furnishings,"Tenex Light Bulb, Durable"
TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter
TEC-CO-10002381,Technology,Copiers,"Brother Personal Copier, High-Speed"
TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3
TEC-MEM-10000919,Technology,Accessories,"Memorex Keyboard, USB"
FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair
OFF-PA-10003625,Office Supplies,Paper,Xerox 1979
OFF-AP-10001956,Office Supplies,Appliances,"Breville Refrigerator, Black"
TEC-MA-10001627,Technology,Machines,"Konica Printer, White"
TEC-MEM-10002202,Technology,Accessories,"Memorex Router, USB"
TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner
FUR-CH-10000996,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Black"
FUR-SAF-10000085,Furniture,Bookcases,"Safco Library with Doors, Pine"
TEC-MA-10001080,Technology,Machines,"Epson Phone, Red"
TEC-CO-10004831,Technology,Copiers,"Brother Copy Machine, High-Speed"
OFF-PA-10002764,Office Supplies,Paper,Staples
OFF-ACC-10003925,Office Supplies,Fasteners,"Accos Staples, Bulk Pack"
OFF-FA-10003464,Office Supplies,Fasteners,"Stockwell Rubber Bands, 12 Pack"
TEC-AC-10004068,Technology,Accessories,"Memorex Memory Card, USB"
OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand"
TEC-AC-10003947,Technology,Accessories,"SanDisk Keyboard, Bluetooth"
OFF-SU-10002402,Office Supplies,Supplies,"Stiletto Box Cutter, Steel"
OFF-AP-10002439,Office Supplies,Appliances,"Cuisinart Blender, Silver"
FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs
OFF-ST-10004342,Office Supplies,Storage,"Eldon Box, Industrial"
FUR-CH-10002297,Furniture,Chairs,"Novimex Bag Chairs, Set of Two"
OFF-EN-10000532,Office Supplies,Envelopes,"Cameo Clasp Envelope, Set of 50"
OFF-PA-10002258,Office Supplies,Paper,"Green Bar Message Books, 8.5 x 11"
FUR-BO-10000378,Furniture,Bookcases,"Bush Floating Shelf Set, Pine"
TEC-AC-10001951,Technology,Accessories,"Enermax Memory Card, Erganomic"
OFF-FA-10004799,Office Supplies,Fasteners,"Advantus Thumb Tacks, Bulk Pack"
TEC-AC-10003571,Technology,Accessories,"Memorex Numeric Keypad, Bluetooth"
OFF-LA-10000732,Office Supplies,Labels,"Novimex Round Labels, 5000 Label Set"
TEC-MA-10002538,Technology,Machines,"Okidata Phone, Wireless"
OFF-BI-10003400,Office Supplies,Binders,"Cardinal Binder Covers, Economy"
TEC-PH-10001363,Technology,Phones,Apple iPhone 5S
OFF-EN-10001728,Office Supplies,Envelopes,"Jiffy Interoffice Envelope, Recycled"
OFF-BI-10002684,Office Supplies,Binders,"Avery Hole Reinforcements, Clear"
